standort,zielcluster,referenzpaar,gewichtungsverfahren,log_transferfehler_kombiniert
Paderborn,PA-01,PA-06--PA-10,Wald + Wind,-0.0795162294271448
Paderborn,PA-01,PA-06--PA-10,Vollstaendig,-0.0797528560634294
Paderborn,PA-01,PA-06--PA-11,Gleichgewichtung,-0.0299629356757188
Paderborn,PA-01,PA-06--PA-11,1/d^2,-0.0481844056300742
Paderborn,PA-01,PA-06--PA-11,Wald + Wind,-0.0364272510738075
Paderborn,PA-01,PA-06--PA-11,Vollstaendig,-0.0374879806158503
Paderborn,PA-01,PA-06--PA-12,Gleichgewichtung,-0.0989528956113384
Paderborn,PA-01,PA-06--PA-12,1/d^2,-0.0875611096604459
Paderborn,PA-01,PA-06--PA-12,Wald + Wind,-0.092298103403278
Paderborn,PA-01,PA-06--PA-12,Vollstaendig,-0.0939225376930503
Paderborn,PA-01,PA-07--PA-08,Gleichgewichtung,0.0043159362108872
Paderborn,PA-01,PA-07--PA-08,1/d^2,0.0046300925776273
Paderborn,PA-01,PA-07--PA-08,Wald + Wind,0.0054523253559566
Paderborn,PA-01,PA-07--PA-08,Vollstaendig,0.0039846832970055
Paderborn,PA-01,PA-07--PA-09,Gleichgewichtung,-0.0622817512124351
Paderborn,PA-01,PA-07--PA-09,1/d^2,-0.0409913761408925
Paderborn,PA-01,PA-07--PA-09,Wald + Wind,-0.0536680425771374
Paderborn,PA-01,PA-07--PA-09,Vollstaendig,-0.0585191475719571
Paderborn,PA-01,PA-07--PA-10,Gleichgewichtung,-0.0489233287129983
Paderborn,PA-01,PA-07--PA-10,1/d^2,-0.0380154447148093
Paderborn,PA-01,PA-07--PA-10,Wald + Wind,-0.0446730476048225
Paderborn,PA-01,PA-07--PA-10,Vollstaendig,-0.0488972939128161
Paderborn,PA-01,PA-07--PA-11,Gleichgewichtung,-0.000155951003934
Paderborn,PA-01,PA-07--PA-11,1/d^2,-0.0057374924161543
Paderborn,PA-01,PA-07--PA-11,Wald + Wind,-0.0020191267866023
Paderborn,PA-01,PA-07--PA-11,Vollstaendig,-0.0013833446666151
Paderborn,PA-01,PA-07--PA-12,Gleichgewichtung,-0.0670505466812621
Paderborn,PA-01,PA-07--PA-12,1/d^2,-0.0404893989398156
Paderborn,PA-01,PA-07--PA-12,Wald + Wind,-0.05238772976398
Paderborn,PA-01,PA-07--PA-12,Vollstaendig,-0.0601213592769842
Paderborn,PA-01,PA-08--PA-09,Gleichgewichtung,-0.0445195211244747
Paderborn,PA-01,PA-08--PA-09,1/d^2,-0.0153397600824949
Paderborn,PA-01,PA-08--PA-09,Wald + Wind,-0.0287513222278773
Paderborn,PA-01,PA-08--PA-09,Vollstaendig,-0.0408512327722024
Paderborn,PA-01,PA-08--PA-10,Gleichgewichtung,-0.0313947425940671
Paderborn,PA-01,PA-08--PA-10,1/d^2,-0.0146938315658265
Paderborn,PA-01,PA-08--PA-10,Wald + Wind,-0.0216885971106836
Paderborn,PA-01,PA-08--PA-10,Vollstaendig,-0.0324188787408203
Paderborn,PA-01,PA-08--PA-11,Gleichgewichtung,0.0165452483834213
Paderborn,PA-01,PA-08--PA-11,1/d^2,0.018593396322267
Paderborn,PA-01,PA-08--PA-11,Wald + Wind,0.0174978029440216
Paderborn,PA-01,PA-08--PA-11,Vollstaendig,0.016896252365228
Paderborn,PA-01,PA-08--PA-12,Gleichgewichtung,-0.0492041630230235
Paderborn,PA-01,PA-08--PA-12,1/d^2,-0.0138513043676655
Paderborn,PA-01,PA-08--PA-12,Wald + Wind,-0.0257983688666593
Paderborn,PA-01,PA-08--PA-12,Vollstaendig,-0.0416219840572689
Paderborn,PA-01,PA-09--PA-10,Gleichgewichtung,-0.100499236435424
Paderborn,PA-01,PA-09--PA-10,1/d^2,-0.0984893987075589
Paderborn,PA-01,PA-09--PA-10,Wald + Wind,-0.0997201763516538
Paderborn,PA-01,PA-09--PA-10,Vollstaendig,-0.0994756695769796
Paderborn,PA-01,PA-09--PA-11,Gleichgewichtung,-0.0492157417056208
Paderborn,PA-01,PA-09--PA-11,1/d^2,-0.0514013974026855
Paderborn,PA-01,PA-09--PA-11,Wald + Wind,-0.0479697655563732
Paderborn,PA-01,PA-09--PA-11,Vollstaendig,-0.0508262982211825
Paderborn,PA-01,PA-09--PA-12,Gleichgewichtung,-0.1195951298409009
Paderborn,PA-01,PA-09--PA-12,1/d^2,-0.1192250775420565
Paderborn,PA-01,PA-09--PA-12,Wald + Wind,-0.1190989039542703
Paderborn,PA-01,PA-09--PA-12,Vollstaendig,-0.1193397027531686
Paderborn,PA-01,PA-10--PA-11,Gleichgewichtung,-0.0360295869151061
Paderborn,PA-01,PA-10--PA-11,1/d^2,-0.0448312631584182
Paderborn,PA-01,PA-10--PA-11,Wald + Wind,-0.0378128521320368
Paderborn,PA-01,PA-10--PA-11,Vollstaendig,-0.0409034742451313
Paderborn,PA-01,PA-10--PA-12,Gleichgewichtung,-0.1054542716786013
Paderborn,PA-01,PA-10--PA-12,1/d^2,-0.1013723031729665
Paderborn,PA-01,PA-10--PA-12,Wald + Wind,-0.102541504842689
Paderborn,PA-01,PA-10--PA-12,Vollstaendig,-0.103108637186782
Paderborn,PA-01,PA-11--PA-12,Gleichgewichtung,-0.053922487433073
Paderborn,PA-01,PA-11--PA-12,1/d^2,-0.0512594513474042
Paderborn,PA-01,PA-11--PA-12,Wald + Wind,-0.0458978381504503
Paderborn,PA-01,PA-11--PA-12,Vollstaendig,-0.0521963919549584
Paderborn,PA-02,PA-01--PA-03,Gleichgewichtung,-0.1143948325935545
Paderborn,PA-02,PA-01--PA-03,1/d^2,-0.1237372927742185
Paderborn,PA-02,PA-01--PA-03,Wald + Wind,-0.1169216114231922
Paderborn,PA-02,PA-01--PA-03,Vollstaendig,-0.1128656849000433
Paderborn,PA-02,PA-01--PA-04,Gleichgewichtung,-0.0914854427766508
Paderborn,PA-02,PA-01--PA-04,1/d^2,-0.1208688445477638
Paderborn,PA-02,PA-01--PA-04,Wald + Wind,-0.0892505986242169
Paderborn,PA-02,PA-01--PA-04,Vollstaendig,-0.0896008647659822
Paderborn,PA-02,PA-01--PA-05,Gleichgewichtung,-0.1101478637324587
Paderborn,PA-02,PA-01--PA-05,1/d^2,-0.1264447025586545
Paderborn,PA-02,PA-01--PA-05,Wald + Wind,-0.1150721409425551
Paderborn,PA-02,PA-01--PA-05,Vollstaendig,-0.1087242638996148
Paderborn,PA-02,PA-01--PA-06,Gleichgewichtung,-0.1645570801306834
Paderborn,PA-02,PA-01--PA-06,1/d^2,-0.1302998613899637
Paderborn,PA-02,PA-01--PA-06,Wald + Wind,-0.1534316251470016
Paderborn,PA-02,PA-01--PA-06,Vollstaendig,-0.1655577832325239
Paderborn,PA-02,PA-01--PA-07,Gleichgewichtung,-0.1345643311364407
Paderborn,PA-02,PA-01--PA-07,1/d^2,-0.1286930944677717
Paderborn,PA-02,PA-01--PA-07,Wald + Wind,-0.1333671803732039
Paderborn,PA-02,PA-01--PA-07,Vollstaendig,-0.1353418119989731
Paderborn,PA-02,PA-01--PA-08,Gleichgewichtung,-0.1177614555378846
Paderborn,PA-02,PA-01--PA-08,1/d^2,-0.1275422672116783
Paderborn,PA-02,PA-01--PA-08,Wald + Wind,-0.1211115921840745
Paderborn,PA-02,PA-01--PA-08,Vollstaendig,-0.1165800278792659
Paderborn,PA-02,PA-01--PA-09,Gleichgewichtung,-0.1839328703185242
Paderborn,PA-02,PA-01--PA-09,1/d^2,-0.1296839887146047
Paderborn,PA-02,PA-01--PA-09,Wald + Wind,-0.1644752998665478
Paderborn,PA-02,PA-01--PA-09,Vollstaendig,-0.1923340465944708
Paderborn,PA-02,PA-01--PA-10,Gleichgewichtung,-0.1706622274440863
Paderborn,PA-02,PA-01--PA-10,1/d^2,-0.1297564585899477
Paderborn,PA-02,PA-01--PA-10,Wald + Wind,-0.1588513262676836
Paderborn,PA-02,PA-01--PA-10,Vollstaendig,-0.1732166324718629
Paderborn,PA-02,PA-01--PA-11,Gleichgewichtung,-0.1222055945181919
Paderborn,PA-02,PA-01--PA-11,1/d^2,-0.128132405200844
Paderborn,PA-02,PA-01--PA-11,Wald + Wind,-0.1231258157274436
Paderborn,PA-02,PA-01--PA-11,Vollstaendig,-0.1209637302075618
Paderborn,PA-02,PA-01--PA-12,Gleichgewichtung,-0.1886700463037525
Paderborn,PA-02,PA-01--PA-12,1/d^2,-0.1296603175932661
Paderborn,PA-02,PA-01--PA-12,Wald + Wind,-0.188742870788045
Paderborn,PA-02,PA-01--PA-12,Vollstaendig,-0.2040548482275324
Paderborn,PA-02,PA-03--PA-04,Gleichgewichtung,-0.0780910351536406
Paderborn,PA-02,PA-03--PA-04,1/d^2,-0.0842998034559516
Paderborn,PA-02,PA-03--PA-04,Wald + Wind,-0.0726955803261759
Paderborn,PA-02,PA-03--PA-04,Vollstaendig,-0.0794116098077607
Paderborn,PA-02,PA-03--PA-05,Gleichgewichtung,-0.0965028506333242
Paderborn,PA-02,PA-03--PA-05,1/d^2,-0.0988958897392809
Paderborn,PA-02,PA-03--PA-05,Wald + Wind,-0.096900497886598
Paderborn,PA-02,PA-03--PA-05,Vollstaendig,-0.0966364224410501
Paderborn,PA-02,PA-03--PA-06,Gleichgewichtung,-0.1501545529727931
Paderborn,PA-02,PA-03--PA-06,1/d^2,-0.1132930608594341
Paderborn,PA-02,PA-03--PA-06,Wald + Wind,-0.1437340762787952
Paderborn,PA-02,PA-03--PA-06,Vollstaendig,-0.1458997868279649
Paderborn,PA-02,PA-03--PA-07,Gleichgewichtung,-0.1205844010258339
Paderborn,PA-02,PA-03--PA-07,1/d^2,-0.106483890756583
Paderborn,PA-02,PA-03--PA-07,Wald + Wind,-0.120431524109611
Paderborn,PA-02,PA-03--PA-07,Vollstaendig,-0.1208394711898958
Paderborn,PA-02,PA-03--PA-08,Gleichgewichtung,-0.1040128720116524
Paderborn,PA-02,PA-03--PA-08,1/d^2,-0.1017399682042376
Paderborn,PA-02,PA-03--PA-08,Wald + Wind,-0.1035308077941136
Paderborn,PA-02,PA-03--PA-08,Vollstaendig,-0.1040195281748855
Paderborn,PA-02,PA-03--PA-09,Gleichgewichtung,-0.1692506203645112
Paderborn,PA-02,PA-03--PA-09,1/d^2,-0.1090529850281851
Paderborn,PA-02,PA-03--PA-09,Wald + Wind,-0.1571743058727673
Paderborn,PA-02,PA-03--PA-09,Vollstaendig,-0.1717990686901613
Paderborn,PA-02,PA-03--PA-10,Gleichgewichtung,-0.1561721377138762
Paderborn,PA-02,PA-03--PA-10,1/d^2,-0.1098678084231831
Paderborn,PA-02,PA-03--PA-10,Wald + Wind,-0.1506870131162083
Paderborn,PA-02,PA-03--PA-10,Vollstaendig,-0.153191822438601
Paderborn,PA-02,PA-03--PA-11,Gleichgewichtung,-0.1083961952897205
Paderborn,PA-02,PA-03--PA-11,1/d^2,-0.1016467377945442
Paderborn,PA-02,PA-03--PA-11,Wald + Wind,-0.1086445886330107
Paderborn,PA-02,PA-03--PA-11,Vollstaendig,-0.1091404274311957
Paderborn,PA-02,PA-03--PA-12,Gleichgewichtung,-0.1739185906497155
Paderborn,PA-02,PA-03--PA-12,1/d^2,-0.1088193959226101
Paderborn,PA-02,PA-03--PA-12,Wald + Wind,-0.187999479240157
Paderborn,PA-02,PA-03--PA-12,Vollstaendig,-0.1844679788358285
Paderborn,PA-02,PA-04--PA-05,Gleichgewichtung,-0.0739951726137557
Paderborn,PA-02,PA-04--PA-05,1/d^2,-0.0676519868750995
Paderborn,PA-02,PA-04--PA-05,Wald + Wind,-0.068024645968331
Paderborn,PA-02,PA-04--PA-05,Vollstaendig,-0.0744886831660406
Paderborn,PA-02,PA-04--PA-06,Gleichgewichtung,-0.1264209269378527
Paderborn,PA-02,PA-04--PA-06,1/d^2,-0.084746866239391
Paderborn,PA-02,PA-04--PA-06,Wald + Wind,-0.1006254343658916
Paderborn,PA-02,PA-04--PA-06,Vollstaendig,-0.1245866130994827
Paderborn,PA-02,PA-04--PA-07,Gleichgewichtung,-0.0975343990473677
Paderborn,PA-02,PA-04--PA-07,1/d^2,-0.0751164939401623
Paderborn,PA-02,PA-04--PA-07,Wald + Wind,-0.087017302133765
Paderborn,PA-02,PA-04--PA-07,Vollstaendig,-0.1005802722888455
Paderborn,PA-02,PA-04--PA-08,Gleichgewichtung,-0.0813374337956996
Paderborn,PA-02,PA-04--PA-08,1/d^2,-0.068524641350217
Paderborn,PA-02,PA-04--PA-08,Wald + Wind,-0.071783814567381
Paderborn,PA-02,PA-04--PA-08,Vollstaendig,-0.082905866750987
Paderborn,PA-02,PA-04--PA-09,Gleichgewichtung,-0.1450649098270404
Paderborn,PA-02,PA-04--PA-09,1/d^2,-0.0741985593566058
Paderborn,PA-02,PA-04--PA-09,Wald + Wind,-0.1087605305768394
Paderborn,PA-02,PA-04--PA-09,Vollstaendig,-0.1539284210548075
Paderborn,PA-02,PA-04--PA-10,Gleichgewichtung,-0.1322969585641041
Paderborn,PA-02,PA-04--PA-10,1/d^2,-0.0768277755751554
Paderborn,PA-02,PA-04--PA-10,Wald + Wind,-0.1064061315348703
Paderborn,PA-02,PA-04--PA-10,Vollstaendig,-0.1328326564758959
Paderborn,PA-02,PA-04--PA-11,Gleichgewichtung,-0.0856222708753061
Paderborn,PA-02,PA-04--PA-11,1/d^2,-0.0621280200588985
Paderborn,PA-02,PA-04--PA-11,Wald + Wind,-0.079277801930371
Paderborn,PA-02,PA-04--PA-11,Vollstaendig,-0.0902760010890115
Paderborn,PA-02,PA-04--PA-12,Gleichgewichtung,-0.1496210817574836
Paderborn,PA-02,PA-04--PA-12,1/d^2,-0.0734764145011963
Paderborn,PA-02,PA-04--PA-12,Wald + Wind,-0.1436755458865098
Paderborn,PA-02,PA-04--PA-12,Vollstaendig,-0.1690052391337242
Paderborn,PA-02,PA-05--PA-06,Gleichgewichtung,-0.1457533053791298
Paderborn,PA-02,PA-05--PA-06,1/d^2,-0.1298177059951111
Paderborn,PA-02,PA-05--PA-06,Wald + Wind,-0.1439813600056345
Paderborn,PA-02,PA-05--PA-06,Vollstaendig,-0.1428885062997457
Paderborn,PA-02,PA-05--PA-07,Gleichgewichtung,-0.1163111199998656
Paderborn,PA-02,PA-05--PA-07,1/d^2,-0.1108259370569412
Paderborn,PA-02,PA-05--PA-07,Wald + Wind,-0.1184383018595287
Paderborn,PA-02,PA-05--PA-07,Vollstaendig,-0.1173947412587958
Paderborn,PA-02,PA-05--PA-08,Gleichgewichtung,-0.0998096748695425
Paderborn,PA-02,PA-05--PA-08,1/d^2,-0.0984253683373226
Paderborn,PA-02,PA-05--PA-08,Wald + Wind,-0.099430215225164
Paderborn,PA-02,PA-05--PA-08,Vollstaendig,-0.1000645418529163
Paderborn,PA-02,PA-05--PA-09,Gleichgewichtung,-0.1647647086811144
Paderborn,PA-02,PA-05--PA-09,1/d^2,-0.120312380305348
Paderborn,PA-02,PA-05--PA-09,Wald + Wind,-0.1589694994041096
Paderborn,PA-02,PA-05--PA-09,Vollstaendig,-0.1698662556498693
Paderborn,PA-02,PA-05--PA-10,Gleichgewichtung,-0.1517443841168529
Paderborn,PA-02,PA-05--PA-10,1/d^2,-0.1219914814111642
Paderborn,PA-02,PA-05--PA-10,Wald + Wind,-0.1516632261904422
Paderborn,PA-02,PA-05--PA-10,Vollstaendig,-0.1504960597205197
Paderborn,PA-02,PA-05--PA-11,Gleichgewichtung,-0.1041745726577773
Paderborn,PA-02,PA-05--PA-11,1/d^2,-0.0969491210640524
Paderborn,PA-02,PA-05--PA-11,Wald + Wind,-0.1056867201411127
Paderborn,PA-02,PA-05--PA-11,Vollstaendig,-0.105697756032808
Paderborn,PA-02,PA-05--PA-12,Gleichgewichtung,-0.1694117371403375
Paderborn,PA-02,PA-05--PA-12,1/d^2,-0.1197724039715039
Paderborn,PA-02,PA-05--PA-12,Wald + Wind,-0.1916394146321046
Paderborn,PA-02,PA-05--PA-12,Vollstaendig,-0.1830726415241362
Paderborn,PA-02,PA-06--PA-07,Gleichgewichtung,-0.1710660887756331
Paderborn,PA-02,PA-06--PA-07,1/d^2,-0.1688989469541477
Paderborn,PA-02,PA-06--PA-07,Wald + Wind,-0.1674095363298194
Paderborn,PA-02,PA-06--PA-07,Vollstaendig,-0.1681076319716719
Paderborn,PA-02,PA-06--PA-08,Gleichgewichtung,-0.1536439579379099
Paderborn,PA-02,PA-06--PA-08,1/d^2,-0.1482391090821909
Paderborn,PA-02,PA-06--PA-08,Wald + Wind,-0.1545101029311792
Paderborn,PA-02,PA-06--PA-08,Vollstaendig,-0.1495733118210196
Paderborn,PA-02,PA-06--PA-09,Gleichgewichtung,-0.222317789704423
Paderborn,PA-02,PA-06--PA-09,1/d^2,-0.214630025643343
Paderborn,PA-02,PA-06--PA-09,Wald + Wind,-0.2214000499495874
Paderborn,PA-02,PA-06--PA-09,Vollstaendig,-0.2247521519968454
Paderborn,PA-02,PA-06--PA-10,Gleichgewichtung,-0.2085314149896321
Paderborn,PA-02,PA-06--PA-10,1/d^2,-0.2070411170600164
Paderborn,PA-02,PA-06--PA-10,Wald + Wind,-0.2087285658774291
Paderborn,PA-02,PA-06--PA-10,Vollstaendig,-0.208734383694965
Paderborn,PA-02,PA-06--PA-11,Gleichgewichtung,-0.1582508338663117
Paderborn,PA-02,PA-06--PA-11,1/d^2,-0.1749155684862416
Paderborn,PA-02,PA-06--PA-11,Wald + Wind,-0.1514603306615873
Paderborn,PA-02,PA-06--PA-11,Vollstaendig,-0.1505921544962563
Paderborn,PA-02,PA-06--PA-12,Gleichgewichtung,-0.2272407938019311
Paderborn,PA-02,PA-06--PA-12,1/d^2,-0.216628577881878
Paderborn,PA-02,PA-06--PA-12,Wald + Wind,-0.2349808995215843
Paderborn,PA-02,PA-06--PA-12,Vollstaendig,-0.2328282955729149
Paderborn,PA-02,PA-07--PA-08,Gleichgewichtung,-0.1239719619797055
Paderborn,PA-02,PA-07--PA-08,1/d^2,-0.1232357268591739
Paderborn,PA-02,PA-07--PA-08,Wald + Wind,-0.1262800608297376
Paderborn,PA-02,PA-07--PA-08,Vollstaendig,-0.1241512605876029
Paderborn,PA-02,PA-07--PA-09,Gleichgewichtung,-0.1905696494030282
Paderborn,PA-02,PA-07--PA-09,1/d^2,-0.1684710876173167
Paderborn,PA-02,PA-07--PA-09,Wald + Wind,-0.1822589402875803
Paderborn,PA-02,PA-07--PA-09,Vollstaendig,-0.1917514032808867
Paderborn,PA-02,PA-07--PA-10,Gleichgewichtung,-0.1772112269035911
Paderborn,PA-02,PA-07--PA-10,1/d^2,-0.1661617752074661
Paderborn,PA-02,PA-07--PA-10,Wald + Wind,-0.1739285609902996
Paderborn,PA-02,PA-07--PA-10,Vollstaendig,-0.1748102597234805
Paderborn,PA-02,PA-07--PA-11,Gleichgewichtung,-0.1284438491945269
Paderborn,PA-02,PA-07--PA-11,1/d^2,-0.1339362706400759
Paderborn,PA-02,PA-07--PA-11,Wald + Wind,-0.1279531249793849
Paderborn,PA-02,PA-07--PA-11,Vollstaendig,-0.1274110819504432
Paderborn,PA-02,PA-07--PA-12,Gleichgewichtung,-0.195338444871855
Paderborn,PA-02,PA-07--PA-12,1/d^2,-0.168981990467831
Paderborn,PA-02,PA-07--PA-12,Wald + Wind,-0.2061074509215291
Paderborn,PA-02,PA-07--PA-12,Vollstaendig,-0.2023957763323427
Paderborn,PA-02,PA-08--PA-09,Gleichgewichtung,-0.1728074193150675
Paderborn,PA-02,PA-08--PA-09,1/d^2,-0.1412818499688141
Paderborn,PA-02,PA-08--PA-09,Wald + Wind,-0.1709882286698567
Paderborn,PA-02,PA-08--PA-09,Vollstaendig,-0.1751013082912366
Paderborn,PA-02,PA-08--PA-10,Gleichgewichtung,-0.1596826407846597
Paderborn,PA-02,PA-08--PA-10,1/d^2,-0.1415921400385787
Paderborn,PA-02,PA-08--PA-10,Wald + Wind,-0.1623317220252902
Paderborn,PA-02,PA-08--PA-10,Vollstaendig,-0.1567684103963185
Paderborn,PA-02,PA-08--PA-11,Gleichgewichtung,-0.1117426498071713
Paderborn,PA-02,PA-08--PA-11,1/d^2,-0.1096389005689143
Paderborn,PA-02,PA-08--PA-11,Wald + Wind,-0.1125198279831722
Paderborn,PA-02,PA-08--PA-11,Vollstaendig,-0.1121579926431922
Paderborn,PA-02,PA-08--PA-12,Gleichgewichtung,-0.1774920612136163
Paderborn,PA-02,PA-08--PA-12,1/d^2,-0.1410738561924484
Paderborn,PA-02,PA-08--PA-12,Wald + Wind,-0.2010535227060943
Paderborn,PA-02,PA-08--PA-12,Vollstaendig,-0.1874356948519751
Paderborn,PA-02,PA-09--PA-10,Gleichgewichtung,-0.2287871346260165
Paderborn,PA-02,PA-09--PA-10,1/d^2,-0.2265640583102315
Paderborn,PA-02,PA-09--PA-10,Wald + Wind,-0.2277251270413531
Paderborn,PA-02,PA-09--PA-10,Vollstaendig,-0.2300177244086631
Paderborn,PA-02,PA-09--PA-11,Gleichgewichtung,-0.1775036398962135
Paderborn,PA-02,PA-09--PA-11,1/d^2,-0.1778620255246082
Paderborn,PA-02,PA-09--PA-11,Wald + Wind,-0.1647920768880967
Paderborn,PA-02,PA-09--PA-11,Vollstaendig,-0.1736810943403904
Paderborn,PA-02,PA-09--PA-12,Gleichgewichtung,-0.2478830280314938
Paderborn,PA-02,PA-09--PA-12,1/d^2,-0.2476372831716905
Paderborn,PA-02,PA-09--PA-12,Wald + Wind,-0.2496196283229884
Paderborn,PA-02,PA-09--PA-12,Vollstaendig,-0.2484009133468706
Paderborn,PA-02,PA-10--PA-11,Gleichgewichtung,-0.164317485105699
Paderborn,PA-02,PA-10--PA-11,1/d^2,-0.1724813746502098
Paderborn,PA-02,PA-10--PA-11,Wald + Wind,-0.1580159398270721
Paderborn,PA-02,PA-10--PA-11,Vollstaendig,-0.157053487485553
Paderborn,PA-02,PA-10--PA-12,Gleichgewichtung,-0.2337421698691941
Paderborn,PA-02,PA-10--PA-12,1/d^2,-0.2298252016631172
Paderborn,PA-02,PA-10--PA-12,Wald + Wind,-0.238994029249656
Paderborn,PA-02,PA-10--PA-12,Vollstaendig,-0.2373427852434359
Paderborn,PA-02,PA-11--PA-12,Gleichgewichtung,-0.1822103856236658
Paderborn,PA-02,PA-11--PA-12,1/d^2,-0.17926966971362
Paderborn,PA-02,PA-11--PA-12,Wald + Wind,-0.1927004148451077
Paderborn,PA-02,PA-11--PA-12,Vollstaendig,-0.185116146696568
Paderborn,PA-03,PA-01--PA-02,Gleichgewichtung,0.0386040072215878
Paderborn,PA-03,PA-01--PA-02,1/d^2,0.0416747895414163
Paderborn,PA-03,PA-01--PA-02,Wald + Wind,0.0158057637545733
Paderborn,PA-03,PA-01--PA-02,Vollstaendig,0.036579064612784
Paderborn,PA-03,PA-01--PA-04,Gleichgewichtung,0.009206699613868
Paderborn,PA-03,PA-01--PA-04,1/d^2,0.0259680028485025
Paderborn,PA-03,PA-01--PA-04,Wald + Wind,0.0164428383221029
Paderborn,PA-03,PA-01--PA-04,Vollstaendig,0.0121406140794447
Paderborn,PA-03,PA-01--PA-05,Gleichgewichtung,-0.0094557213419399
Paderborn,PA-03,PA-01--PA-05,1/d^2,-0.0082592764166633
Paderborn,PA-03,PA-01--PA-05,Wald + Wind,-0.0050081136670715
Paderborn,PA-03,PA-01--PA-05,Vollstaendig,-0.0067767499443353
Paderborn,PA-03,PA-01--PA-06,Gleichgewichtung,-0.0638649377401644
Paderborn,PA-03,PA-01--PA-06,1/d^2,-0.0470546387580695
Paderborn,PA-03,PA-01--PA-06,Wald + Wind,-0.0730356451230373
Paderborn,PA-03,PA-01--PA-06,Vollstaendig,-0.0679129877768788
Paderborn,PA-03,PA-01--PA-07,Gleichgewichtung,-0.0338721887459218
Paderborn,PA-03,PA-01--PA-07,1/d^2,-0.031902886382856
Paderborn,PA-03,PA-01--PA-07,Wald + Wind,-0.035391284781183
Paderborn,PA-03,PA-01--PA-07,Vollstaendig,-0.0349516316800346
Paderborn,PA-03,PA-01--PA-08,Gleichgewichtung,-0.0170693131473657
Paderborn,PA-03,PA-01--PA-08,1/d^2,-0.0193920468348416
Paderborn,PA-03,PA-01--PA-08,Wald + Wind,-0.0134708863205278
Paderborn,PA-03,PA-01--PA-08,Vollstaendig,-0.0147988504609509
Paderborn,PA-03,PA-01--PA-09,Gleichgewichtung,-0.0832407279280052
Paderborn,PA-03,PA-01--PA-09,1/d^2,-0.0393032486569973
Paderborn,PA-03,PA-01--PA-09,Wald + Wind,-0.0932814316652446
Paderborn,PA-03,PA-01--PA-09,Vollstaendig,-0.0935951933982656
Paderborn,PA-03,PA-01--PA-10,Gleichgewichtung,-0.0699700850535673
Paderborn,PA-03,PA-01--PA-10,1/d^2,-0.0414437664214327
Paderborn,PA-03,PA-01--PA-10,Wald + Wind,-0.0713799687550277
Paderborn,PA-03,PA-01--PA-10,Vollstaendig,-0.0751348387229803
Paderborn,PA-03,PA-01--PA-11,Gleichgewichtung,-0.021513452127673
Paderborn,PA-03,PA-01--PA-11,1/d^2,-0.0262041844896099
Paderborn,PA-03,PA-01--PA-11,Wald + Wind,-0.0219415191494204
Paderborn,PA-03,PA-01--PA-11,Vollstaendig,-0.0209105753645695
Paderborn,PA-03,PA-01--PA-12,Gleichgewichtung,-0.0879779039132336
Paderborn,PA-03,PA-01--PA-12,1/d^2,-0.0396389833248123
Paderborn,PA-03,PA-01--PA-12,Wald + Wind,-0.0701274747636075
Paderborn,PA-03,PA-01--PA-12,Vollstaendig,-0.0914075181795191
Paderborn,PA-03,PA-02--PA-04,Gleichgewichtung,0.0730892094992066
Paderborn,PA-03,PA-02--PA-04,1/d^2,0.0609982450596801
Paderborn,PA-03,PA-02--PA-04,Wald + Wind,0.058532381790341
Paderborn,PA-03,PA-02--PA-04,Vollstaendig,0.0699326627105626
Paderborn,PA-03,PA-02--PA-05,Gleichgewichtung,0.0555918736820638
Paderborn,PA-03,PA-02--PA-05,1/d^2,0.0547314554000326
Paderborn,PA-03,PA-02--PA-05,Wald + Wind,0.0298105437653267
Paderborn,PA-03,PA-02--PA-05,Vollstaendig,0.0472552582014303
Paderborn,PA-03,PA-02--PA-06,Gleichgewichtung,0.0046979394825303
Paderborn,PA-03,PA-02--PA-06,1/d^2,0.0534685367610326
Paderborn,PA-03,PA-02--PA-06,Wald + Wind,-0.0524291701132316
Paderborn,PA-03,PA-02--PA-06,Vollstaendig,-0.0095561779578591
Paderborn,PA-03,PA-02--PA-07,Gleichgewichtung,0.0327308012640623
Paderborn,PA-03,PA-02--PA-07,1/d^2,0.0574407807168173
Paderborn,PA-03,PA-02--PA-07,Wald + Wind,-0.0064667169323016
Paderborn,PA-03,PA-02--PA-07,Vollstaendig,0.0184349426800096
Paderborn,PA-03,PA-02--PA-08,Gleichgewichtung,0.0484594782164795
Paderborn,PA-03,PA-02--PA-08,1/d^2,0.0626608856631531
Paderborn,PA-03,PA-02--PA-08,Wald + Wind,0.01459774366813
Paderborn,PA-03,PA-02--PA-08,Vollstaendig,0.0351287059649156
Paderborn,PA-03,PA-02--PA-09,Gleichgewichtung,-0.0133822293392745
Paderborn,PA-03,PA-02--PA-09,1/d^2,0.079193932063491
Paderborn,PA-03,PA-02--PA-09,Wald + Wind,-0.0751881450225717
Paderborn,PA-03,PA-02--PA-09,Vollstaendig,-0.0391350249881441
Paderborn,PA-03,PA-02--PA-10,Gleichgewichtung,-0.001001493552888
Paderborn,PA-03,PA-02--PA-10,1/d^2,0.0706826307031493
Paderborn,PA-03,PA-02--PA-10,Wald + Wind,-0.0425376821433212
Paderborn,PA-03,PA-02--PA-10,Vollstaendig,-0.0171915310546377
Paderborn,PA-03,PA-02--PA-11,Gleichgewichtung,0.044297809115635
Paderborn,PA-03,PA-02--PA-11,1/d^2,0.0891362840292909
